Lot URL,Lot Number,Est. Retail Value,Year,Make,Model,Expected Sale Date,Engine Type,State of Ownership Doc Type,Ownership Doc Type,Odometer Description,Cylinders,VIN,Grid/Row,Odometer Reading,Damage Description,Current Bid,My Bid,Item Number,Location,Sale Status,Repair Estimate
https://www.copart.com/lotDetail/22997827,22997827,"$85,000",1935,CADILLAC,2 DR.,04/03/2017 08:00 PM CDT,,CA,DIS/DLR/EXP ONLY CLEAN TITLE (P),ACTUAL,,315911,*OFF,6328.0,NORMAL WEAR,"$47,750",$0,78,CA - SUN VALLEY,Minimum Bid,$0
https://www.copart.com/lotDetail/36455616,36455616,"$67,500",1938,CADILLAC,FLEETWOOD,04/03/2017 08:00 PM CDT,,FL,CERTIFICATE OF TITLE (P),EXEMPT,,7270444,SK010,56491.0,MECHANICAL,"$19,800",$0,3129,FL - ORLANDO,Minimum Bid,$0
https://www.copart.com/lotDetail/41547826,41547826,"$95,000",1939,FORD,2 DOOR,04/03/2017 08:00 PM CDT,,NY,REGISTRATION DOCUMENT CARD,ACTUAL,,184799045,D010,2716.0,ALL OVER,"$29,000",$0,129,NY - NEWBURGH,Minimum Bid,$0
https://www.copart.com/lotDetail/24307427,24307427,"$71,337",1939,FORD,DELUXE,04/06/2017 09:00 AM CDT,,NJ,CERT OF TITLE-SALVAGE FLOOD,EXEMPT,,185087415,Y010,0.0,WATER/FLOOD,"$3,550",$0,0,NY - NEWBURGH,On Approval,"$71,337"
https://www.copart.com/lotDetail/33844136,33844136,"$47,600",1940,CADILLAC,SERIES 62,04/13/2017 12:00 PM CDT,,WI,CERTIFICATE OF TITLE (P),EXEMPT,,8325419,SL008,12952.0,MINOR DENT/SCRATCHES,$0,$0,0,IL - CHICAGO NORTH,Minimum Bid,$0
https://www.copart.com/lotDetail/37449976,37449976,"$67,500",1941,CHEVROLET,PICK UP,04/03/2017 08:00 PM CDT,,WI,CERTIFICATE OF TITLE (P),EXEMPT,,AF401757,*OFF,73620.0,NORMAL WEAR,"$19,800",$0,13,NM - ALBUQUERQUE,Minimum Bid,$0
https://www.copart.com/lotDetail/40751236,40751236,"$48,600",1946,CHEVROLET,PICKUP,04/03/2017 08:00 PM CDT,,CA,CERTIFICATE OF TITLE (P),EXEMPT,,BD793019,*OFF,27558.0,NORMAL WEAR,"$17,300",$0,17,NM - ALBUQUERQUE,Minimum Bid,$0
https://www.copart.com/lotDetail/30002336,30002336,"$33,600",1950,CADILLAC,SERIES 62,04/13/2017 01:00 PM CDT,,AZ,CERTIFICATE OF TITLE (P),EXEMPT,,506235259,*OFF,85192.0,NORMAL WEAR,$0,$0,0,NM - ALBUQUERQUE,Minimum Bid,$0
https://www.copart.com/lotDetail/41459726,41459726,"$68,000",1957,CHEVROLET,PICKUP,04/03/2017 08:00 PM CDT,,CA,CERTIFICATE OF TITLE (P),EXEMPT,,7A57W105469,*OFF,2642.0,NORMAL WEAR,"$23,300",$0,5,NM - ALBUQUERQUE,Minimum Bid,$0
https://www.copart.com/lotDetail/24307857,24307857,"$87,200",1957,CHEVROLET,BELAIRE,04/06/2017 09:00 AM CDT,,NJ,CERT OF TITLE-SALVAGE FLOOD,EXEMPT,,VB570109102,Y010,0.0,WATER/FLOOD,"$10,300",$0,0,NY - NEWBURGH,Minimum Bid,"$87,200"
https://www.copart.com/lotDetail/33673376,33673376,"$42,596",1959,CHRI,BOAT,04/04/2017 12:00 PM CDT,,OK,CERT OF TITLE-FLOOD DAMAGED,EXEMPT,,0KZS026AB717,2D060,0.0,WATER/FLOOD,$0,$0,701,OK - OKLAHOMA CITY,Minimum Bid,"$42,596"
https://www.copart.com/lotDetail/22868117,22868117,"$49,000",1966,JAGUAR,MARK II,04/10/2017 02:00 PM CDT,,CA,DIS/DLR/EXP ONLY CLEAN TITLE,EXEMPT,,P1B78664BW,E040,25635.0,FRONT END,$0,$0,0,CA - LOS ANGELES,Minimum Bid,$0
https://www.copart.com/lotDetail/41316716,41316716,"$56,700",1967,VOLKSWAGEN,BUS,04/03/2017 08:00 PM CDT,,OR,CERTIFICATE OF TITLE (P),EXEMPT,,247131976,*OFF,92193.0,NORMAL WEAR,"$29,750",$0,19,NM - ALBUQUERQUE,Minimum Bid,$0
https://www.copart.com/lotDetail/23391957,23391957,"$55,000",1967,CHEVROLET,C10 PICKUP,04/04/2017 12:00 PM CDT,,GA,CERTIFICATE OF TITLE,ACTUAL,,CE147S156133,MC001,563.0,NORMAL WEAR,"$1,600",$0,3025,TX - HOUSTON,Minimum Bid,$0
https://www.copart.com/lotDetail/24357157,24357157,"$58,000",1967,PORSCHE,912,04/05/2017 02:00 PM CDT,,SC,CERTIFICATE OF TITLE (P),EXEMPT,,462154,*OFF,38663.0,NORMAL WEAR,$0,$0,0,CA - SUN VALLEY,Minimum Bid,$0
https://www.copart.com/lotDetail/23247217,23247217,"$66,500",1968,DODGE,CORONET,04/04/2017 01:00 PM CDT,,CO,CERTIFICATE OF TITLE (P),EXEMPT,,WS23L8G195599,SA001,999999.0,MECHANICAL,"$16,700",$0,0,CO - DENVER,Minimum Bid,$0
https://www.copart.com/lotDetail/24407476,24407476,"$20,000",1968,OTHE,BOAT,04/05/2017 09:00 AM CDT,,NY,MV-37 - DISMANTLE OR SCRAP,EXEMPT,,NY2292KY,F130,0.0,WATER/FLOOD,$0,$0,0,NY - LONG ISLAND,Pure Sale,$0
https://www.copart.com/lotDetail/32071636,32071636,"$54,905",1969,FORD,MUSTANG,04/03/2017 08:00 PM CDT,,NY,MV-51B/STMT OF OWNERSHIP,ACTUAL,,9T01F194839,SH001,60752.0,ALL OVER,"$6,100",$0,4045,NY - NEWBURGH,On Approval,$0
https://www.copart.com/lotDetail/20281167,20281167,"$56,000",1974,ALFA ROMEO,GTV,04/03/2017 08:00 PM CDT,,KS,DEALER ONLY CLEAN TITLE (P),EXEMPT,,AR3025004,CD001,57485.0,ALL OVER,"$7,800",$0,2561,KS - KANSAS CITY,Minimum Bid,$0
https://www.copart.com/lotDetail/25036097,25036097,"$18,300",1976,CHEVROLET,ELCAMINO,04/04/2017 02:00 PM CDT,,WA,VEHICLE CERT OF OWNERSHIP-TITL,EXEMPT,,1D80Q6Z446016,SE001,61859.0,SIDE,$0,$0,2004,WA - GRAHAM,Minimum Bid,$0
https://www.copart.com/lotDetail/25555837,25555837,"$47,767",1976,PORSCHE,912,04/04/2017 09:00 AM CDT,,NC,DEALER ONLY CLEAN TITLE,ACTUAL,,9126001474,LZ,69043.0,MINOR DENT/SCRATCHES,"$8,100",$0,2014,NC - RALEIGH,Pure Sale,$0
https://www.copart.com/lotDetail/40898856,40898856,"$57,600",1977,PORSCHE,911,04/04/2017 02:00 PM CDT,,FL,DLR/DIS/EXP-CT OTHERS-CA ACQ (P),EXEMPT,,9117212557,*OFF,458.0,NORMAL WEAR,$525,$0,6102,CA - RANCHO CUCAMONGA,Minimum Bid,$0
https://www.copart.com/lotDetail/34074676,34074676,"$77,000",1979,MERCEDES-BENZ,ALL OTHER,04/03/2017 08:00 PM CDT,,IL,CERTIFICATE OF TITLE (P),EXEMPT,,2300162404,*OFF,20218.0,NORMAL WEAR,"$35,750",$0,11,NM - ALBUQUERQUE,Minimum Bid,$0
https://www.copart.com/lotDetail/34573546,34573546,"$48,700",1979,MERCEDES-BENZ,240D,04/03/2017 08:00 PM CDT,,CA,CERTIFICATE OF TITLE (P),EXEMPT,,12310310056417,*OFF,135589.0,NORMAL WEAR,"$8,800",$0,12,NM - ALBUQUERQUE,Minimum Bid,$0
https://www.copart.com/lotDetail/24879527,24879527,"$25,500",1984,WELC,BOAT,04/04/2017 08:00 PM CDT,,OK,CERTIFICATE OF TITLE,EXEMPT,,WELH0044M84E,HV010,272.0,MECHANICAL,"$2,100",$0,0,OK - TULSA,Minimum Bid,$0
https://www.copart.com/lotDetail/18100127,18100127,"$20,000",1986,SEAR,SEARAY,04/04/2017 12:00 PM CDT,,TX,CERT OF TITLE TO A BOAT,EXEMPT,,SERT27871586,HVY,697.0,WATER/FLOOD,$0,$0,703,TX - CORPUS CHRISTI,Minimum Bid,$0
https://www.copart.com/lotDetail/39969086,39969086,"$26,550",1988,CARV,MARINE/TRL,04/04/2017 01:00 PM CDT,,CO,BILL OF SALE-PARTS ONLY,EXEMPT,,CDRL6093E888,FA030,0.0,SIDE,$0,$0,0,CO - DENVER,Minimum Bid,"$26,550"
https://www.copart.com/lotDetail/21654937,21654937,"$21,301",1992,BAYL,BOAT,04/05/2017 09:00 AM CDT,,FL,CERTIFICATE OF TITLE,EXEMPT,,USCA54FHD292,JJ180,0.0,WATER/FLOOD,$15,$0,703,FL - MIAMI SOUTH,Pure Sale,$0
https://www.copart.com/lotDetail/38958866,38958866,$0,1920,OTHE,SCOOTER,04/18/2017 01:00 PM CDT,,CO,CERTIFICATE OF TITLE,ACTUAL,,LB2TCKO5931T11070,MCI,2302.0,SIDE,$0,$0,0,CO - DENVER,On Approval,$0
https://www.copart.com/lotDetail/33538135,33538135,$0,1920,OTHR,TANK,04/04/2017 02:00 PM CDT,,CA,BILL OF SALE,NOT ACTUAL,,TANK2,*OFF,0.0,UNKNOWN,$0,$0,808,CA - SACRAMENTO,On Approval,$0
https://www.copart.com/lotDetail/33538965,33538965,$0,1920,OTHR,TANK,04/04/2017 02:00 PM CDT,,CA,BILL OF SALE,NOT ACTUAL,,TANK3,*OFF,0.0,UNKNOWN,$0,$0,805,CA - SACRAMENTO,On Approval,$0
https://www.copart.com/lotDetail/33539765,33539765,$0,1920,OTHR,TANK,04/04/2017 02:00 PM CDT,,CA,BILL OF SALE,NOT ACTUAL,,TANK4,*OFF,0.0,UNKNOWN,$0,$0,806,CA - SACRAMENTO,On Approval,$0
https://www.copart.com/lotDetail/33540665,33540665,$0,1920,OTHR,TANK,04/04/2017 02:00 PM CDT,,CA,BILL OF SALE,NOT ACTUAL,,TANK1,*OFF,0.0,NORMAL WEAR,$0,$0,807,CA - SACRAMENTO,On Approval,$0
https://www.copart.com/lotDetail/38532536,38532536,"$36,700",1920,FORD,MODEL T,04/03/2017 08:00 PM CDT,,CA,CERTIFICATE OF TITLE (P),EXEMPT,,355542,ALLST,0.0,NORMAL WEAR,"$16,800",$0,1108,NM - ALBUQUERQUE,Minimum Bid,$0
https://www.copart.com/lotDetail/41312776,41312776,"$33,000",1927,CHEVROLET,2D,04/03/2017 08:00 PM CDT,,WI,CERTIFICATE OF TITLE (P),EXEMPT,,3846473,*OFF,46442.0,NORMAL WEAR,"$9,400",$0,18,NM - ALBUQUERQUE,Minimum Bid,$0
https://www.copart.com/lotDetail/25396487,25396487,"$21,500",1930,FORD,MODEL A,04/05/2017 02:00 PM CDT,,WI,CERTIFICATE OF TITLE (P),EXEMPT,,A2909115,*OFF,29.0,NORMAL WEAR,"$1,100",$0,0,CA - SUN VALLEY,Minimum Bid,$0
https://www.copart.com/lotDetail/25117027,25117027,"$28,200",1930,FORD,MODEL A,04/04/2017 12:00 PM CDT,,CA,CERTIFICATE OF TITLE (P),ACTUAL,,CA817108,*OFF,57519.0,NORMAL WEAR,"$7,100",$0,73,OK - OKLAHOMA CITY,Minimum Bid,$0
https://www.copart.com/lotDetail/19735087,19735087,"$28,700",1930,CHEVROLET,2D,04/05/2017 08:00 PM CDT,,AZ,CERTIFICATE OF TITLE (P),NOT ACTUAL,,CA944441,CD001,8341.0,MECHANICAL,"$7,800",$0,0,AZ - PHOENIX,Minimum Bid,$0
https://www.copart.com/lotDetail/41440396,41440396,"$38,700",1939,FORD,DELUXE,04/03/2017 08:00 PM CDT,,IL,CERTIFICATE OF TITLE (P),EXEMPT,,4687447,*OFF,78442.0,NORMAL WEAR,"$12,800",$0,4,NM - ALBUQUERQUE,Minimum Bid,$0
https://www.copart.com/lotDetail/42346636,42346636,"$33,000",1940,DODGE,COUPE,04/04/2017 08:00 PM CDT,,OR,DLR/DIS/EXP-CT OTHERS-ACQ (P),EXEMPT,,000000000D1414797,*OFF,32553.0,NORMAL WEAR,"$15,300",$0,0,CA - VAN NUYS,Minimum Bid,$0
https://www.copart.com/lotDetail/24129877,24129877,"$16,337",1940,JAYC,TRAILER,05/05/2017 09:00 AM CDT,,OH,CERTIFICATE OF TITLE,NOT ACTUAL,,1UJBJ0BS8A1DJ0237,Y070,0.0,BURN,$0,$0,0,OH - COLUMBUS,On Approval,"$26,800"
https://www.copart.com/lotDetail/24066187,24066187,"$38,000",1941,CADILLAC,2 DR.,04/03/2017 08:00 PM CDT,,CA,DIS/DLR/EXP ONLY CLEAN TITLE (P),ACTUAL,,5340762,*OFF,82101.0,NORMAL WEAR,"$21,800",$0,50,CA - SUN VALLEY,Minimum Bid,$0
https://www.copart.com/lotDetail/30557556,30557556,"$38,600",1941,CHEVROLET,MASTER DLX,04/03/2017 08:00 PM CDT,,NM,CERTIFICATE OF TITLE (P),EXEMPT,,S62945,FS001,0.0,NORMAL WEAR,"$6,800",$0,10,NM - ALBUQUERQUE,Minimum Bid,$0
https://www.copart.com/lotDetail/42227266,42227266,"$42,000",1947,OLDSMOBILE,REGENCY,04/07/2017 02:00 PM CDT,,CA,CERT OF TITLE OR SALVAGE ACQ,EXEMPT,,473507,*OFF,2.0,NORMAL WEAR,"$5,500",$0,0,CA - VAN NUYS,Minimum Bid,$0
https://www.copart.com/lotDetail/44925426,44925426,"$10,300",1948,FORD,F-1,04/18/2017 09:00 AM CDT,,TN,SALVAGE CERTIFICATE,EXEMPT,,104258,M170,53599.0,ALL OVER,$300,$0,0,TN - KNOXVILLE,Pure Sale,$0
https://www.copart.com/lotDetail/21869867,21869867,"$9,404",1948,FORD,PICKUP,04/12/2017 12:00 PM CDT,,MO,JUNKING CERTIFICATE,EXEMPT,,1L47H3S143242,2HVY,0.0,BURN,$925,$0,0,MO - SPRINGFIELD,Minimum Bid,"$9,404"
https://www.copart.com/lotDetail/21432247,21432247,"$32,000",1949,CHEVROLET,PICKUP3100,04/03/2017 08:00 PM CDT,,NY,REGISTRATION DOCUMENT CARD (P),EXEMPT,,3GPH20209,,1279.0,NORMAL WEAR,"$13,800",$0,2037,NY - SYRACUSE,Minimum Bid,$0
https://www.copart.com/lotDetail/19054807,19054807,"$20,000",1950,FORD,DELUXE,04/26/2017 09:00 AM CDT,,MI,CERTIFICATE OF TITLE,EXEMPT,,48525786,J110,0.0,BURN,"$1,050",$0,0,MI - FLINT,Pure Sale,$0
https://www.copart.com/lotDetail/20657557,20657557,$0,1950,GILLIG,BUS,04/04/2017 02:00 PM CDT,,CA,CERT OF TITLE OR SALVAGE ACQ (P),EXEMPT,,6453,1Z080,98087.0,FRONT END,$0,$0,853,CA - SACRAMENTO,On Approval,$0
https://www.copart.com/lotDetail/40515636,40515636,"$32,700",1950,FORD,2 DOOR,04/05/2017 08:00 PM CDT,,IL,CERTIFICATE OF TITLE (P),EXEMPT,,BOKC100092,CD001,76485.0,NORMAL WEAR,"$7,800",$0,0,IL - PEORIA,Minimum Bid,$0
https://www.copart.com/lotDetail/37041126,37041126,$100,1951,DESOTO,DESOTO,04/18/2017 02:00 PM CDT,,OR,CERTIFICATE OF TITLE,EXEMPT,,50169327,CD002,0.0,STRIPPED,$825,$0,0,OR - EUGENE,Pure Sale,$0
https://www.copart.com/lotDetail/40294576,40294576,"$10,000",1951,MERCURY,COUPE,04/04/2017 09:00 AM CDT,,TN,CERTIFICATE OF TITLE,EXEMPT,,036415A10C,K230,0.0,BURN,$0,$0,0,TN - KNOXVILLE,Pure Sale,$0
https://www.copart.com/lotDetail/24185507,24185507,"$15,000",1952,CHEVROLET,FLEETLINE,04/04/2017 01:00 PM CDT,,CO,CERTIFICATE OF TITLE,EXEMPT,,3KJL14851,UISP,58840.0,NORMAL WEAR,"$2,700",$0,0,CO - DENVER,Minimum Bid,$0
https://www.copart.com/lotDetail/22095047,22095047,"$26,526",1952,STUDEBAKER,CHAMPION,04/04/2017 09:00 AM CDT,,MI,DEALER ONLY CLEAN TITLE,EXEMPT,,G1173681,MC001,53674.0,MINOR DENT/SCRATCHES,$375,$0,4165,MI - DETROIT,On Approval,$100
https://www.copart.com/lotDetail/43278356,43278356,"$16,044",1953,STAR,CRAFT CAMP,05/02/2017 09:00 AM CDT,,MI,CERT OF TITLE-SALVAGE VEHICLE,EXEMPT,,1SABS0BP6D2855125,HVY,0.0,ALL OVER,$0,$0,0,MI - DETROIT,Pure Sale,"$20,000"
https://www.copart.com/lotDetail/25148607,25148607,$0,1953,KUBO,TRACTOR,04/05/2017 02:00 PM CDT,,WA,BILL OF SALE,EXEMPT,,17483,HV001,13305.0,MINOR DENT/SCRATCHES,$675,$0,822,WA - SPOKANE,On Approval,$0
https://www.copart.com/lotDetail/34842265,34842265,"$13,000",1953,GMC,PICK UP,04/04/2017 02:00 PM CDT,,CA,NON-REPAIRABLE VEHICLE CERT,EXEMPT,,30241964,1HV42,0.0,BURN,$0,$0,841,CA - SACRAMENTO,Pure Sale,$0
https://www.copart.com/lotDetail/23796987,23796987,"$20,000",1953,PACKARD,SEDAN,04/07/2017 12:00 PM CDT,,WI,JUNKED VEHICLE BILL OF SALE,EXEMPT,,L407872,SD001,0.0,BURN,$25,$0,0,WI - MILWAUKEE,Minimum Bid,$100
https://www.copart.com/lotDetail/25302157,25302157,$0,1953,CHEVROLET,TRUCK,04/04/2017 02:00 PM CDT,,CA,DIS/DLR/EXP ONLY CLEAN TITLE,ACTUAL,,J530001299,SG007,22449.0,NORMAL WEAR,"$4,500",$0,4076,CA - RANCHO CUCAMONGA,On Approval,$0
https://www.copart.com/lotDetail/21528977,21528977,$0,1953,CHEVROLET,BEL AIR,04/05/2017 09:00 AM CDT,,NY,NYC BILL OF SALE-SLVG INSP REQ (P),EXEMPT,,C53A082328,Q080,99517.0,WATER/FLOOD,$100,$0,0,NY - LONG ISLAND,Pure Sale,$0
https://www.copart.com/lotDetail/24787377,24787377,$0,1953,GMC,PICK UP,04/04/2017 12:00 PM CDT,,CT,CERTIFICATE OF TITLE (P),EXEMPT,,10122P61671,P010,0.0,MECHANICAL,"$1,050",$0,2827,OK - OKLAHOMA CITY,Minimum Bid,$0
https://www.copart.com/lotDetail/22493107,22493107,"$7,558",1954,CHEVROLET,BEL AIR,04/20/2017 02:00 PM CDT,,CA,NON-REPAIRABLE VEHICLE CERT,ACTUAL,,C540043042,SA002,21067.0,STRIPPED,$90,$0,0,CA - SAN BERNARDINO,Minimum Bid,"$8,000"
https://www.copart.com/lotDetail/39979056,39979056,"$27,200",1954,FORD,FORD,04/05/2017 08:00 PM CDT,,IL,CERTIFICATE OF TITLE (P),EXEMPT,,U4RG132694,CD006,16760.0,MINOR DENT/SCRATCHES,"$7,200",$0,0,IL - WHEELING,Minimum Bid,$0
https://www.copart.com/lotDetail/23524997,23524997,"$3,324",1955,OLDSMOBILE,ROCKET 88,05/02/2017 09:00 AM CDT,,NC,SALVAGE CERT-WATER/FLOOD DAMAG,EXEMPT,,558W18172,LZ,52590.0,WATER/FLOOD,$0,$0,0,NC - RALEIGH,Pure Sale,"$3,736"
https://www.copart.com/lotDetail/38535046,38535046,"$46,200",1955,CHRYSLER,WINDSOR,04/04/2017 08:00 PM CDT,,CA,DIS/DLR/EXP ONLY CLEAN TITLE (P),EXEMPT,,000000000W5590685,*OFF,29621.0,NORMAL WEAR,"$9,800",$0,0,CA - VAN NUYS,Minimum Bid,$0
https://www.copart.com/lotDetail/23531767,23531767,"$14,000",1955,CHEVROLET,3100,04/11/2017 09:00 AM CDT,,MI,CERTIFICATE OF TITLE,EXEMPT,,H55S066679,M050,9184.0,ROLLOVER,"$3,100",$0,0,MI - DETROIT,Minimum Bid,"$14,000"
https://www.copart.com/lotDetail/26142257,26142257,"$10,000",1955,CHEVROLET,PICK UP,04/06/2017 11:00 AM CDT,,CA,CERT OF TITLE-SALVAGED,NOT ACTUAL,,,*SALE,1.0,FRONT END,$0,$0,0,CA - VALLEJO,On Approval,"$12,000"
https://www.copart.com/lotDetail/41456446,41456446,"$3,928",1956,MERCURY,SEDAN,04/06/2017 01:00 PM CDT,,CO,BILL OF SALE-PARTS ONLY,EXEMPT,,56SL87664M,SB009,0.0,BURN,$0,$0,0,CO - DENVER CENTRAL,Pure Sale,"$50,000"
https://www.copart.com/lotDetail/21785827,21785827,"$22,000",1956,CHEVROLET,PICK UP,04/03/2017 08:00 PM CDT,,TX,DIS/DLR/EXP ONLY CLEAN TITLE (P),EXEMPT,,3A56K007352,*OFF,70000.0,NORMAL WEAR,"$8,800",$0,29,CA - SUN VALLEY,Minimum Bid,$0
https://www.copart.com/lotDetail/23919797,23919797,"$15,000",1956,PONTIAC,CHIEFTAIN,04/06/2017 09:00 AM CDT,,FL,CERT OF TITLE-SLVG&SLVG REBILD,EXEMPT,,P756H61665,SI003,0.0,BURN - ENGINE,$850,$0,0,FL - WEST PALM BEACH,Pure Sale,$0
https://www.copart.com/lotDetail/33510276,33510276,"$5,000",1956,CUSH,EAGLE,04/05/2017 12:00 PM CDT,,TX,CT CLEAN TITLE PUBLIC ELIG.,EXEMPT,,934082,*SALE,0.0,WATER/FLOOD,"$1,550",$0,69,TX - CRASHEDTOYS DALLAS,On Approval,$0
https://www.copart.com/lotDetail/32513086,32513086,$0,1956,RAY,MARINE/TRL,04/13/2017 12:00 PM CDT,,IL,WATERCRAFT CERT OF TITLE,EXEMPT,,1LZA01090991,HV016,0.0,MINOR DENT/SCRATCHES,$0,$0,0,IL - CHICAGO NORTH,Minimum Bid,$0
https://www.copart.com/lotDetail/44581536,44581536,$0,1957,VOLKSWAGEN,TRANSPORTE,04/14/2017 09:00 AM CDT,,OR,SALVAGE TITLE CERTIFICATE,NOT ACTUAL,,UNREADABLEBURN,D030,0.0,BURN,$60,$0,0,NJ - SOMERVILLE,Pure Sale,$0
https://www.copart.com/lotDetail/25102477,25102477,$0,1957,CHEVROLET,210,04/05/2017 09:00 AM CDT,,PA,CERT OF TITLE (P),EXEMPT,,YB57S156695,INSP,75992.0,MECHANICAL,"$4,000",$0,0,PA - SCRANTON,Minimum Bid,$0
https://www.copart.com/lotDetail/20171367,20171367,"$15,380",1957,FORD,RANCHERO,04/06/2017 02:00 PM CDT,,NV,SALVAGE TITLE,EXEMPT,,B7RF162610,Q010,81978.0,REAR END,$150,$0,0,NV - RENO,Pure Sale,$0
https://www.copart.com/lotDetail/20758497,20758497,"$28,500",1957,FORD,COUNTRY SD,04/05/2017 02:00 PM CDT,,WA,VEHICLE CERT OF OWNERSHIP-TITL (P),EXEMPT,,C7RX195217,*OFF,64747.0,MINOR DENT/SCRATCHES,$80,$0,0,OR - PORTLAND NORTH,Minimum Bid,$0
https://www.copart.com/lotDetail/23911727,23911727,"$23,000",1958,CHEVROLET,DELRAY,05/02/2017 09:00 AM CDT,,MD,CERT OF SALVAGE > 75% DAMAGE,EXCEEDS MECHANICAL LIMITS,,58B223663,SA005,106475.0,FRONT END,"$2,200",$0,0,DC - WASHINGTON DC,Pure Sale,$0
https://www.copart.com/lotDetail/23536167,23536167,$0,1958,MG,MGA C,05/04/2017 12:00 PM CDT,,TN,NON-REPAIRABLE CERTIFICATE,ACTUAL,,HMK43733589,EF030,62850.0,SIDE,$275,$0,0,TN - MEMPHIS,On Approval,$0
https://www.copart.com/lotDetail/25199717,25199717,$0,1958,STUDEBAKER,COUPE,04/04/2017 02:00 PM CDT,,CA,SALVAGE ACQUISITION BILLOFSALE,EXEMPT,,G1425489,1HV10,80607.0,MINOR DENT/SCRATCHES,$100,$0,3052,CA - SACRAMENTO,Minimum Bid,$0
https://www.copart.com/lotDetail/32159065,32159065,"CAD25,000",1958,OLDSMOBILE,DELTA,04/21/2017 01:00 PM CDT,,AB,BOS - ACTIVE,ACTUAL,,83669D10296,SA005,73200.0,BURN - ENGINE,"CAD3,300",CAD0,1113,AB - CALGARY,Minimum Bid,CAD0
https://www.copart.com/lotDetail/29487995,29487995,"$34,000",1959,CHEVROLET,CORVETTE,04/03/2017 01:00 PM CDT,,OR,SALVAGE TITLE CERTIFICATE,ACTUAL,,J59S106015,A030,44947.0,ALL OVER,"$6,800",$0,0,MT - BILLINGS,Pure Sale,"$33,950"
https://www.copart.com/lotDetail/20970917,20970917,"$15,776",1959,INTERNATIONAL,FIRE TRUCK,04/04/2017 02:00 PM CDT,,CA,SALVAGE ACQUISITION BILLOFSALE,EXEMPT,,FA29315G,1HV34,49934.0,MINOR DENT/SCRATCHES,$0,$0,855,CA - SACRAMENTO,Minimum Bid,$0
https://www.copart.com/lotDetail/24093307,24093307,"$7,250",1960,FORD,F100,04/04/2017 02:00 PM CDT,,WA,VEHICLE CERT OF OWNERSHIP-TITL,EXEMPT,,F10C0R38214,SF003,0.0,ALL OVER,$0,$0,3082,WA - GRAHAM,Minimum Bid,$0
https://www.copart.com/lotDetail/23732887,23732887,"$20,000",1960,OLDSMOBILE,DYNAMIC,05/02/2017 12:00 PM CDT,,LA,CERT OF TITLE-SALVAGE,ACTUAL,,0323970445,P020,90040.0,FRONT END,$0,$0,0,LA - BATON ROUGE,Pure Sale,"$20,043"
https://www.copart.com/lotDetail/32073256,32073256,$100,1960,FORD,TRACTOR,04/10/2017 01:00 PM CDT,,MT,BILL OF SALE- PARTS ONLY,ACTUAL,,C5NN6015,HVY1,1309.0,MECHANICAL,$0,$0,0,MT - BILLINGS,Pure Sale,$0
https://www.copart.com/lotDetail/36667586,36667586,$0,1960,OTHR,TRAILER,04/04/2017 01:00 PM CDT,,CO,BILL OF SALE-PARTS ONLY,EXEMPT,,36667586,HVY3,0.0,STRIPPED,$0,$0,0,CO - DENVER,Minimum Bid,$0
https://www.copart.com/lotDetail/38251926,38251926,"$14,972",1960,CADILLAC,ELDORADO,04/06/2017 02:00 PM CDT,,CA,DIS/DLR/EXP ONLY CLEAN TITLE,EXCEEDS MECHANICAL LIMITS,,60F113367,SA001,4621.0,MISSING/ALTERED VIN,"$1,050",$0,0,CA - SAN BERNARDINO,On Approval,$0
https://www.copart.com/lotDetail/19359847,19359847,"$12,881",1960,SHAS,TRAILER,04/04/2017 02:00 PM CDT,,CA,SALVAGE CERTIFICATE,EXEMPT,,CA422222,1HV20,0.0,REAR END,$0,$0,908,CA - SACRAMENTO,Minimum Bid,$0
https://www.copart.com/lotDetail/18656217,18656217,"$13,710",1960,FORD,THUNDERBIR,04/07/2017 02:00 PM CDT,,CA,SALVAGE CERTIFICATE,ACTUAL,,0Y71Y183668,OO110,73732.0,FRONT END,$575,$0,0,CA - SAN DIEGO,Minimum Bid,$0
https://www.copart.com/lotDetail/25489057,25489057,$0,1960,CHEVROLET,IMPALA,04/10/2017 12:00 PM CDT,,KS,DEALER ONLY CLEAN TITLE,EXEMPT,,01839N202491,,85910.0,NORMAL WEAR,$0,$0,0,KS - WICHITA,On Approval,$0
https://www.copart.com/lotDetail/24955127,24955127,"$9,700",1961,MERCEDES-BENZ,190,04/05/2017 02:00 PM CDT,,OR,CERT OF LIEN FORECLOSURE,ACTUAL,,12101010004614,SG002,50433.0,ALL OVER,$100,$0,0,OR - PORTLAND NORTH,On Approval,$0
https://www.copart.com/lotDetail/25377227,25377227,"$19,845",1961,OLDSMOBILE,CUTLASS,04/06/2017 09:00 AM CDT,,NJ,BILL OF SALE,ACTUAL,,611M37695,Y010,17467.0,WATER/FLOOD,$0,$0,0,NY - NEWBURGH,Minimum Bid,$0
https://www.copart.com/lotDetail/25561337,25561337,$0,1961,CLAR,FORKLIFT,04/04/2017 02:00 PM CDT,,CA,BILL OF SALE,EXEMPT,,1330840,1HV40,4272.0,NORMAL WEAR,$675,$0,801,CA - SACRAMENTO,On Approval,$0
